City,Place ID,Clinic Name,Author,Rating,Text,Time,Relative Time,DGUID,CTUID
Etobicoke,ChIJI4f5gKJAK4gRWFDkMlxz0K8,Northshore,Carri-Lyn Mead,5,"Dr. Stana is amazing.  I have had back/neck pain for essentially my whole life.  I have seen many chiropractors, massage therapists, acupuncturists, etc.  Never before have I found this kind of relief, therapy, and healing!  Dr. Stana's combination of chiropractic, active release therapy, and acupuncture is incredible.  Her office and staff are warm, welcoming, and efficient.  Dr. Stana herself is wonderfully warm and professional.  I highly recommend Dr. Stana for anyone experiencing muscle/skeletal issues, it is like magic!",1574725619,5 years ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJI4f5gKJAK4gRWFDkMlxz0K8,Northshore,Desa Duric,5,"I met Dr. Stana few years ago, when she was recommended to me for my 12 year old competitive swimmer, who often had issues because of hard training and muscle overuse. Dr. Stana would always fix these problems. Last year sometime in October my daughter had more serious injury, she hurt her back while swimming and was in lots of pain, she couldn’t walk for longer period of time, she couldn’t sit in school or stand for long.  Our family doctor recommended Canadian Back Institute (CBI) which we accepted thinking they are experts. She was going there for almost 4 months twice a week, and there was very little improvement, she was still in pain and frustrated. So, we decided to stop our visits to CBI and go back to Dr. Stana, in 2 visits we could see huge improvement, and with few additional session she was back to normal herself, being able to train and compete. From our experience Dr. Stana is definitely the best choice for any muscle/joint injures. In addition to be expert in her field, she has very nice, caring personality and she makes you feel welcomed to her office. 5+* for sure.",1574087770,5 years ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJI4f5gKJAK4gRWFDkMlxz0K8,Northshore,Valentina,5,"Dr. Stana is just amazing as a person, chiropractor and acupuncturist. She helped me on the very first day with just a few stretches and I when I walked into her office that day I could barely walk.
I have seen other chiropractor and osteopath regarding my back pain last year but none of them managed to help ease my pain as she did.
I would recommend her to everyone!!",1574873009,5 years ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJJSFtx3FHK4gRz_lhDB6s-ko,Dr. Aisha Mohammad,Maggie Novak,5,"I had the worst case of plantar fasciitis that I've ever had, and unfortunately in both feet. I could hardly walk and was in excruciating pain. I went to see Dr. Aisha and I found her to be an incredible doctor!! She thoroughly explained every treatment and gave me many helpful suggestions as to what I could do at home between my visits to her office. Dr. Aisha is probably one of the most caring and kind doctors that I've ever dealt with. Her compassion and gentle nature are exemplary. I would highly recommend Dr. Aisha!!",1746044586,5 months ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJJSFtx3FHK4gRz_lhDB6s-ko,Dr. Aisha Mohammad,isabella Richter,5,"Dr. Aisha is an incredibly knowledgable, kind, and compassionate Chiropractor. Every appointment I felt like she really listened to me and understood the issues at play, I could not have asked for a better experience!",1751038933,3 months ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJJSFtx3FHK4gRz_lhDB6s-ko,Dr. Aisha Mohammad,Padma,5,Dr. Aisha provides very good service. She is knowledgeable in her field. The pain in my heel is so much manageable since seeing and getting treatment from Dr. Aisha.,1746138326,4 months ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJJSFtx3FHK4gRz_lhDB6s-ko,Dr. Aisha Mohammad,Monika Luebke,5,"Dr Aisha Mohammad has been able to provide me with immediate pain relief and also pointed out opportunities for prevention in the future. I find her super personable, she had an efficient treatment protocol every time and takes time to listen to and understand my symptoms. I am so glad she was recommended to me. The clinic is also a good set up with access to lots of services.",1740157113,7 months ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJJSFtx3FHK4gRz_lhDB6s-ko,Dr. Aisha Mohammad,Nikkole R,5,"I had back pain due to work and spent about a year going to Dr.Aisha for acupuncture care. I highly recommend her services, she is very attentive, kind and informative.",1747342304,4 months ago,2021S05075350540.02,5350540.02
Etobicoke,ChIJo5gZ9vM3K4gR-GubBZBccp4,Cloverdale Chiropractic Clinic,Vinay Sharma,5,"I can’t say enough great things about my experience with this physical therapy rehab center! From day one, the staff made me feel welcomed and supported. The therapists are incredibly knowledgeable, patient, and genuinely dedicated to helping you recover and regain your strength. Highly recommended for Chiropractic and Message services.",1748272100,4 months ago,2021S05075350213.02,5350213.02
Etobicoke,ChIJo5gZ9vM3K4gR-GubBZBccp4,Cloverdale Chiropractic Clinic,Nikki Ormerod,5,"Dr. Doudin has completely turned around not only the state of my once extremely sore back, but also my overall well being . His technique has made my love going to the chiropractor again, as I had a very aggressive treatment once and it scared me. Dr. Doudin uses a very gentle but very effective technique. His associate Sue makes me feel like a valued member of the family. I cannot recommend Dr.Doudin enough.",1741814445,6 months ago,2021S05075350213.02,5350213.02
Etobicoke,ChIJo5gZ9vM3K4gR-GubBZBccp4,Cloverdale Chiropractic Clinic,Local Foodie In Toronto,5,"⭐️⭐️⭐️⭐️⭐️
Dr. Dadoun has helped me so much with my back issues. He’s professional, knowledgeable, and really cares about his patients. Highly recommend!!",1747329881,4 months ago,2021S05075350213.02,5350213.02
Etobicoke,ChIJo5gZ9vM3K4gR-GubBZBccp4,Cloverdale Chiropractic Clinic,Carol Holden,5,What a wonderful experience at this chiropractic office as I walked in with a painful limp and a few minutes later left feeling better than I have in years.  I have never been so happy to go to a doctors appointment.  The staff are super friendly and helpful as well.  I highly recommend using their services.,1738199792,8 months ago,2021S05075350213.02,5350213.02
Etobicoke,ChIJo5gZ9vM3K4gR-GubBZBccp4,Cloverdale Chiropractic Clinic,Darinka R,4,"I have just started Chiro services with Dr. Dadoun and I am already feeling better.  I can move my neck with much more ease.  Dr. Dadoun has also been very helpful with my lower back pain.  Dr. Dadoun and staff are very professional, kind, and caring.",1737301380,8 months ago,2021S05075350213.02,5350213.02
Etobicoke,ChIJ2RUd5sRJK4gRe1FSfw43czo,Lakeshore Village Chiropractic & Massage Therapy,Leanne Rosteing,5,"The BEST chiropractor!!!  Dr. Allan's fees are fair, he really listens to you and uses different methods that work!  My husband has also started seeing him and reported feeling better, even after the first session.  So grateful for him!",1708577045,a year ago,2021S05075350208.00,5350208.00
Etobicoke,ChIJ2RUd5sRJK4gRe1FSfw43czo,Lakeshore Village Chiropractic & Massage Therapy,Juan Romero,5,"Dr. Ettenson managed to relieve my neck and back pain in just one session. He listens carefully to understand the best treatment for you. I highly recommend Dr. Ettenson; he's always available and brings a calming, professional touch as a chiropractor.",1721860726,a year ago,2021S05075350208.00,5350208.00
Etobicoke,ChIJ2RUd5sRJK4gRe1FSfw43czo,Lakeshore Village Chiropractic & Massage Therapy,Kiana Blake,5,"I’ve been seeing Dr. Ettenson for over a year to help with lower back pain and always leave feeling much better. Definitely one of the best chiropractors in Etobicoke, highly recommend!",1735456542,9 months ago,2021S05075350208.00,5350208.00
Etobicoke,ChIJ2RUd5sRJK4gRe1FSfw43czo,Lakeshore Village Chiropractic & Massage Therapy,Tune Smith,5,I have been treated by Dr Ettenson since 2017 and he is truly a healing angel!  His kindness and compassion for his patients is only surpassed by his chiropractic excellence! Thankyou Dr Ettenson for giving me back pain-free movement.,1712679846,a year ago,2021S05075350208.00,5350208.00
Etobicoke,ChIJ2RUd5sRJK4gRe1FSfw43czo,Lakeshore Village Chiropractic & Massage Therapy,FIFTH ST DENTAL,5,"MIRACLE WORKER!!! There are not enough positive words to express how grateful and pleased I am to have met Dr.Allen. He was kind enough to squeeze me in one day on an emergency basis and for the first time in 10+ years, I found 99% relief from a debilitation repetitive stress injury. I have been seeing Dr. Allen regularly. He is so knowledgable and gracious at each and every appointment and truly shows great concern for me as his patient. I would HIGHLY recommend to friends and family alike. In fact my husband also started seeing DR Allen and shared the same experience. After years of recurring pain in his shoulder he had his full range of motion back and minimal pain after only two appointments. Thanks Dr. Allen for giving us our lives back!!",1629462775,4 years ago,2021S05075350208.00,5350208.00
Etobicoke,ChIJA-GnNgc3K4gRWuda0EMmpWk,ADAPT Acupuncture + Performance l Etobicoke,Irina Trasatti,5,"I cannot recommend Michael enough! I had had issues with my foot and ankle for several years and underwent numerous treatments including cortisone shots, shoe inserts, I was advised to have surgery and plasma replacement therapy. After the first couple of sessions with Michael the pain was much less acute and my feet and ankles felt stronger. Now I am into my third month and I can walk 10,000 steps with no issues and the stiffness is gone. Very happy!",1746564389,4 months ago,2021S05075350215.00,5350215.00
Etobicoke,ChIJA-GnNgc3K4gRWuda0EMmpWk,ADAPT Acupuncture + Performance l Etobicoke,J Smith,5,"Mike is an exceptional acupuncturist who I wish had met sooner! I had some ankle and lower back issues that were causing me significant discomfort, but Mike was able to quickly assess the situation and provide effective treatment. I was amazed by how quickly I began to feel better, and after less than 5 visits, I was back to 100% function with no pain. Mike's expertise and skill in acupuncture is truly impressive. In addition to his clinical abilities, he also has an exceptional bedside manner. He is friendly, approachable, and genuinely cares about his patients. Throughout the treatment process, I felt comfortable and well taken care of. Overall, I had an outstanding experience with Mike and would highly recommend him to anyone in need of effective and compassionate acupuncture treatment.",1736794245,8 months ago,2021S05075350215.00,5350215.00
Etobicoke,ChIJA-GnNgc3K4gRWuda0EMmpWk,ADAPT Acupuncture + Performance l Etobicoke,Ashley Marie Palazzo,5,"What an amazing experience I have at ADAPT Acupuncture with Michael. Not only is acupuncture fixing all my problems that my body has but it is also super relaxing and therapeutic. Michael is extremely detailed oriented, professional, and so full of knowledge of the human body and how it all works. combine all that with all the different techniques he uses, You will be healed in no time.  You won’t be disappointed",1687262441,2 years ago,2021S05075350215.00,5350215.00
Etobicoke,ChIJA-GnNgc3K4gRWuda0EMmpWk,ADAPT Acupuncture + Performance l Etobicoke,Clara Eaton Ribeiro,5,"If I could give Mike a 10-star rating, I would. He's truly the best at what he does. I came to him with an injured shoulder that caused intense neck pain and limited my mobility. As a professional dancer and instructor, I needed treatment that was high-quality and effective. After my first session with Mike, I felt immediate relief, and each visit since has made me feel even better.

What I love about Mike's approach is that he not only treats you exceptionally well but also takes the time to answer any questions, calm your nerves (needles scare me), and explain everything he's doing so you feel informed and at ease. I've had bad experiences with other acupuncturists, so I was hesitant, but Mike changed my mind. I'll never go to another acupuncturist again. Highly recommend! ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️",1718218759,a year ago,2021S05075350215.00,5350215.00
Etobicoke,ChIJA-GnNgc3K4gRWuda0EMmpWk,ADAPT Acupuncture + Performance l Etobicoke,Luiz Ribeiro,5,"Mike is a great person and an amazing professional. He just didn't take care of my shoulder, neck, back, and arm needs, but he is super passionate about what he does. I started my treatments based on recommendations from my wife, who speaks very highly of his service and the space. (and now I know why) He explains everything very clearly, and the results are AMAZING! I highly recommend him and will definitely keep going back for check-ups and future needs.",1718217878,a year ago,2021S05075350215.00,5350215.00
Etobicoke,ChIJ6SK_-9hHK4gR4fcLXMxGcTQ,Canadian Institute of Sports Medicine,Jonathan Leary,5,"Chris is super knowledgable and experienced and has helped me and other members of our family with a wide range of issues.  Unlike many other physios I've seen he mixes treatment (shockwave, electrical stimulation) with rehab exercises, etc, which is an approach that I find gives much better results.

Highly recommended!!",1748916603,3 months ago,2021S05075350509.02,5350509.02
Etobicoke,ChIJ6SK_-9hHK4gR4fcLXMxGcTQ,Canadian Institute of Sports Medicine,Sarah Z,5,"Chris healed my jumpers knee and IT band after 6 sessions, where I have been in pain for a year and tried other physio. He has great sense of humor and know what is doing. There is parking on the driveway but no large illuminated sign box so be sure to look for standing white sign by the side walk.",1584217711,5 years ago,2021S05075350509.02,5350509.02
Etobicoke,ChIJ6SK_-9hHK4gR4fcLXMxGcTQ,Canadian Institute of Sports Medicine,Tonya Elmazi,5,I have been living with planters flaciatis and since seeing him it has improved significantly. He was transparent with the treatment and knowing what to expect.,1695669279,2 years ago,2021S05075350509.02,5350509.02
Etobicoke,ChIJ6SK_-9hHK4gR4fcLXMxGcTQ,Canadian Institute of Sports Medicine,Juan Carlos Hincapié,4,"Located in a century home, the space is open and clean. Luba is friendly, attentive and professional.  Her past experience is reflected in her confidence and care in addressing whatever issues I had.  The therapy I received was effective and well leveled to challenge my limits.  I recommend Luba without hesitation.",1441109699,10 years ago,2021S05075350509.02,5350509.02
Etobicoke,ChIJ6SK_-9hHK4gR4fcLXMxGcTQ,Canadian Institute of Sports Medicine,Carmen Reyes,5,"After a few sessions with Chris treating my shoulder injury,  i can finally see results .  I can now focus in  getting better a practicing Olympic Lifting and feeling better overall.",1628869328,4 years ago,2021S05075350509.02,5350509.02
Etobicoke,ChIJH4GYPM00K4gRwAdopZQnNu4,"Push Pounds Sports Medicine - Physiotherapy Toronto, Nstride, PRP and DEXA scan",Hanaa Hanifi,5,"A huge thank you to Dr. Sayode for the referral, it made all the difference. Working with Nick has been amazing. Physio isn’t always fun, let’s be honest, but his patience, guidance, and encouragement made every session meaningful and kept me focused on my goals. He safely showed me how to return to sport, which gave me so much confidence in my recovery.

After trying a few other physios without much progress, Nick was a total game-changer. He pushed me when I needed it, celebrated the small wins, and somehow made me stronger without me realizing it until the end.

Finishing physio feels bittersweet, but I’m leaving stronger, healthier, and more confident than I ever expected. I’m so grateful to both Nick and Dr. Sayode. They really go above and beyond and even made physio a little enjoyable along the way!",1755131873,a month ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJH4GYPM00K4gRwAdopZQnNu4,"Push Pounds Sports Medicine - Physiotherapy Toronto, Nstride, PRP and DEXA scan",Kirsten Merrill,5,"I suffer with hypermobility and have had numerous dislocations throughout my 20s. I've worked with several physiotherapists and I can confidently say Russell is the absolute best. I started working with him in November 2024 and I've made more progress in 8 months than I did the previous 3 years with other physiotherapists.

Russell's knowledge of hypermobility immediately made me feel safe and confident. His approach has helped me overcome mental fears of dislocation and allowed me to attempt exercises I wouldn't have in the past. I'm able to do the things I love that I never thought I'd be able to do again (biking, running, weightlifting, etc).

I've also had a massage and worked with a nutritionist here. The entire team is incredible and the facility is top notch. I highly recommend Push Pounds and Russell specifically for anyone trying to recover from injury.",1753893330,2 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJH4GYPM00K4gRwAdopZQnNu4,"Push Pounds Sports Medicine - Physiotherapy Toronto, Nstride, PRP and DEXA scan",Jeanette Ivazeta,5,"Dr. Menna is absolutely phenomenal. I received a cutting-edge treatment on Friday that isn’t even public yet  and I believe I am the first person in Toronto to get it. The medication was just approved by FDA Canada and has already been used successfully in Europe.

What sets him apart is not just the innovation — it’s the way he combines it with care, clarity, and real partnership. He explains everything in detail, checks in regularly, and genuinely wants to see you heal. I send daily photos to monitor progress — that level of attention says it all.

Honestly? He’s not just good — he’s the best. I trust him completely. If you’re lucky enough to land in his care, you’re in expert hands.",1752373259,2 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJH4GYPM00K4gRwAdopZQnNu4,"Push Pounds Sports Medicine - Physiotherapy Toronto, Nstride, PRP and DEXA scan",Justin Jones-Ward,3,I’d highly recommend the doctors and therapists at this clinic and acknowledge the front desk staff are very friendly. However it’s 2025 and I’d love to see online bookings with subscribed calendars. Initially it was just a minor annoyance having to call and verbally negotiate if I wanted to book or change an appointment but then I had an instance where I showed up for an appointment based on the date/time in my email confirmation and was informed my appointment wasn’t actually the date or time they had sent. These mishaps and the extra effort aren’t necessary with other clinics in the area.,1754401340,a month ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJH4GYPM00K4gRwAdopZQnNu4,"Push Pounds Sports Medicine - Physiotherapy Toronto, Nstride, PRP and DEXA scan",djay Lo,5,"Less than 2 years ago I sustained catastrophic injuries due to a motorcycle accident. After lots of research, I decided this is the team I wanted to work with during my recovery.

Thanks to Josh, and all the other staff including the receptionist, I was able to start physiotherapy right away and start making gains immediately.

Within a matter of weeks, I was out of my wheelchair and on to crutches, and eventually back to walking with out any mobility devices.

Considering I had open fractures of the tibia/fibula, two broken arms, and much more, it was very important to me that I was in the right hands. Without this team I wouldn’t have made a full recovery.

Now I’m back to normal life, resuming all activities that I enjoyed before.

Highly recommended!! 5+ stars!!",1674579197,2 years ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJTxM2h800K4gRTw9_8rbQ0RA,Athlete's Care Sports Medicine Centres - Adelaide & York,Abhishek Sharma,5,"I recently experienced Bell’s Palsy, and along with conventional medicine, I decided to try acupuncture and massage therapy with Tanya. I’m so glad I did — I saw noticeable improvement in just 4 sessions, all within a month of the onset of symptoms. My first session with her was within the first week, which I believe made a big difference in my recovery.

This isn’t my first time seeing Tanya — in the past, I’ve gone to her for back pain and posture-related issues, and her treatments have always provided relief. She’s skilled, attentive, and truly cares about her clients’ well-being.

I’m grateful for her support and highly recommend her to anyone in pain.",1747690122,4 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJTxM2h800K4gRTw9_8rbQ0RA,Athlete's Care Sports Medicine Centres - Adelaide & York,Janaína Bortolatto,5,"I first visited the clinic after a running-related injury, and I’m so grateful to have worked with Tiffany Tiu throughout my recovery. She not only helped me heal but also designed a plan to improve my strength and performance. Thanks to her expertise, I can now run without pain, and I’ve seen a huge difference from when I first started.
Tiffany is incredibly knowledgeable, attentive, and motivating. She provides clear feedback, structured follow-up schedules, and continuous support that makes every session both productive and enjoyable. I always look forward to my follow-ups, knowing she has thoughtfully planned the next steps in my long-term progress.
I can’t wait to see how her work impacts my next race! For anyone looking for exceptional and continuous care, I highly recommend Tiffany.",1740404665,7 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJTxM2h800K4gRTw9_8rbQ0RA,Athlete's Care Sports Medicine Centres - Adelaide & York,Patrick Mulrooney,5,Phil Edwards pointed me in the right direction! Thanks to Phil I avoided a painful stretched-out process and an incompetent specialist doctor who is severely restricted by the College of Physicians and Surgeons and another 'rehabilitation' doctor who never read the scans! This could have led to my untimely demise and Phil sent me in the right direction and did not give in to the tempation to bilk me out of hours like the other incompetents tried to do. Phil Edwards is a hero! If I could give Phil Edwards more than 5 stars I definitely would. Phil absolutely helped me at a difficult and vulnerable time in my life! It is no exaggeration to say I could be dead but for Phil Edwards!,1750122001,3 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJTxM2h800K4gRTw9_8rbQ0RA,Athlete's Care Sports Medicine Centres - Adelaide & York,Leona Paul,5,"I had an excellent experience at Athlete's Care downtown for my rib issue. My physiotherapist Julia was wonderful in treating me, with realistic exercises I could easily do at work or home. She helped to fully heal my issue and gave me advice to prevent it. I will return here and to Julia if I have any other injuries going forward.",1736450931,8 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJTxM2h800K4gRTw9_8rbQ0RA,Athlete's Care Sports Medicine Centres - Adelaide & York,ML L,5,Tiffany has been really amazing. I went in with considerable pain and she was able to identify the reason and i noticed improvement from the first session. She also gave me encouragement and practical advice on how to manage my chronic pain.,1739318170,7 months ago,2021S05075350014.00,5350014.00
Etobicoke,ChIJuR7LGLYzK4gRw80I5dVn6DU,Strive Physiotherapy and Sports Medicine,Sheila Beck,5,"I have  experienced orthopaedic feet, knee issues from surgeries to appliances to orthotics.  I have never been so lucky and impressed with the outcome of my meeting Mr. B. Aiyede for my Pedorthic Assessment.  His knowledge is exemplary.  I highly recommend him for your issues‼️",1756246352,a month ago,2021S05075350135.00,5350135.00
Etobicoke,ChIJuR7LGLYzK4gRw80I5dVn6DU,Strive Physiotherapy and Sports Medicine,Michelle Connolly,5,"My family has been patient of Strive for several years.  Their admin and professional staff are easy to work with and make appropriate recommendations.  Strive is a first rate, comprehensive physio and sports medicine practice.",1755199659,a month ago,2021S05075350135.00,5350135.00
Etobicoke,ChIJuR7LGLYzK4gRw80I5dVn6DU,Strive Physiotherapy and Sports Medicine,David Kendal,5,Babs was absolutely professional and very thorough in his examination. He explained his findings and their implications for my difficulties. I rated his care 5 star only because there isn't a higher rating.,1753829925,2 months ago,2021S05075350135.00,5350135.00
Etobicoke,ChIJuR7LGLYzK4gRw80I5dVn6DU,Strive Physiotherapy and Sports Medicine,bob walton,5,Stephanie is a lovely person. She is attentive to detail and is very knowledgeable of craft.,1758050185,a week ago,2021S05075350135.00,5350135.00
Etobicoke,ChIJuR7LGLYzK4gRw80I5dVn6DU,Strive Physiotherapy and Sports Medicine,Mariam Roghani,5,"Melanie MacKinnon has been a tremendous support to me over the years in managing chronic shoulder pain. You truly can't compare her to other physiotherapists—she has golden hands. Not only is her skill and expertise beyond expectations, but she is also incredibly compassionate with her patients. I’ve seen remarkable improvement thanks to her care, and I’m deeply grateful for all the help she’s provided. I highly recommend Melanie to anyone in need of physiotherapy.

I also highly recommend Jennifer Costa for massage therapy. She effectively treated my shoulder pain with personalized techniques, providing great relief. Her expertise and caring approach make each session both effective and relaxing.",1735408640,9 months ago,2021S05075350135.00,5350135.00
Etobicoke,ChIJXScLI3DN1IkRKc4hjpSPO30,Push Pounds Sports Medicine - East York,Mia Smith,5,"I saw Will and Dr. Hirani for 4 months and I have never had a better physio and chiropractor. Will helped me with my knee injury that I suffered after skiing. He read my MRI which showed a torn meniscus and got me to see one of the orthopaedic surgeon in a very short time.

Will was very nice and gentle as well as friendly. He always started with massage and then led me through strengthening exercises. The combined massage and physio was very helpful to my recovery - this is something I haven’t experienced at any other clinic.

Dr. Hirani was so sweet and always helped with general spine alignment. She takes where you are at that day and treats it. She combines adjustments with acupuncture and cupping and always checks in to see what you would like during the treatment. I would recommend her to anyone for whole body check ins.",1756330471,a month ago,2021S05075350071.00,5350071.00
Etobicoke,ChIJXScLI3DN1IkRKc4hjpSPO30,Push Pounds Sports Medicine - East York,Ray McIntyre,5,"I was referred to Adam after being referred  to Push Pounds medical staff as a follow up of a soccer injury.  Adam was always professional, listened to my concerns and followed up with emails of exercises and other rehab to do at home between appointments.  He tailored everything to getting me ready for the summer outdoor soccer season. I’m back playing stronger than ever.  Thanks Adam’s for your professionalism,  encouragement and your sense of humour.  It is greatly appreciated!",1752522901,2 months ago,2021S05075350071.00,5350071.00
Etobicoke,ChIJXScLI3DN1IkRKc4hjpSPO30,Push Pounds Sports Medicine - East York,Arianne Wilson,5,"Checked on ChatGPT for the best sports medicine doctor in all of Canada (I was willing to fly for an appointment because I severely needed help with an injury). Chat pointed me to Dr. Jihad (first name basis because he is honestly THE BEST!) He was amazing, gentle, understanding, FUNNY, an all around amazing person, and someone that will make you feel relaxed during the whole process. My knee has never felt better, and I have never felt younger!",1755137292,a month ago,2021S05075350071.00,5350071.00
Etobicoke,ChIJXScLI3DN1IkRKc4hjpSPO30,Push Pounds Sports Medicine - East York,Martynas Drungilas,5,"I’m really glad Adam was my physiotherapist. My case was quite rare, and it feels nice to have been his first patient with this kind of injury. He worked hard, researched, and helped me recover. I’m also grateful to Dr. Eruzlu for her recommendations, thorough examination, and accurate injury assessment. Highly recommend!",1756177950,a month ago,2021S05075350071.00,5350071.00
Etobicoke,ChIJXScLI3DN1IkRKc4hjpSPO30,Push Pounds Sports Medicine - East York,Farida Sherbini,5,"Highly recommend Push Pounds!! Dr. Abouali is exceptionally brilliant, patient, and professional. From start to finish, every concern I had was thoroughly addressed, and I’ve made incredible progress. I’m truly grateful to have been supported by such a skilled and compassionate team. Thank you for giving me my life back!!!",1755123324,a month ago,2021S05075350071.00,5350071.00
Etobicoke,ChIJTW34noE2K4gR_6_5JEraSoc,High Park Physiotherapy,Mal Kau,1,"Dear High Park Physiotherapy,

I am writing to document and share my concerns regarding my recent experience at your clinic.

I first called on a Tuesday to book an appointment. I was asked if I could come in later that same day; however, I was unavailable and instead accepted an appointment for the following day at 1:30 p.m. I was very pleased to have been booked so quickly.

When booking, I explained to the receptionist that my family doctor referred me to High Park Physiotherapy specifically because your clinic accepts patients covered under Ontario Health Insurance. The receptionist informed me that OHIP-covered clients may have longer wait times compared to those with private insurance, and asked if I had private insurance. I confirmed that I do, through Desjardins, and she was pleased to hear this and confirmed my appointment.

I also explained that all services I receive should be billed under my Desjardins coverage, and that anything not covered could be billed through OHIP. I told her I would arrive early to provide my insurance information since she preferred not to collect it over the phone.

The next day, I arrived one hour early to give staff time to process my coverage. However, an hour later, another receptionist asked me to sign a document stating that I was required to pay $150 for the initial assessment, with reimbursement to come directly from my insurance company.

I explained that I had already confirmed with the previous receptionist that your clinic accepts direct billing, and that I had come early specifically so the coverage could be verified. At that point, I phoned Desjardins myself. A representative spoke directly with your receptionist and confirmed that I am covered 100% for physiotherapy. Despite this, I was still told I must pay upfront.

The receptionist even called Desjardins again, and they repeated the same confirmation: I am covered at 100%. Still, the clinic refused to honor the direct billing and would not proceed with my appointment unless I paid the $150 directly.

Shortly after, the Director introduced himself and explained that High Park Physiotherapy does not accept direct billing from Desjardins because the insurer has not reliably paid invoices in the past. While I understand the frustration this may cause a business, the repeated insistence that I pay out of pocket—despite my insurer confirming coverage multiple times—was both confusing and concerning.

In total, I was told no fewer than nine times that I had to pay directly, even after Desjardins had clearly confirmed otherwise. Unfortunately, I was unable to proceed with my appointment as a result.

I am disappointed by this experience and would like clarification from your office:

Why does High Park Physiotherapy not honor Desjardins’ direct billing despite the insurer’s confirmation of coverage?

Why was I not informed of this policy when I first booked my appointment?",1757367702,2 weeks ago,2021S05075350103.00,5350103.00
Etobicoke,ChIJTW34noE2K4gR_6_5JEraSoc,High Park Physiotherapy,afo G,5,"Dear Pearse,

I would like to express my heartfelt gratitude to you and your entire team at Bloor West Physiotherapy and High Park Physiotherapy for the exceptional care and support you’ve provided to my mother.

Your kindness, professionalism, and attentiveness to her needs have played a significant role in her recovery. From the very beginning, we felt genuinely cared for — and seeing such positive progress in her condition has brought us both great comfort and joy.

We would also like to shine a light on your clinic and the truly diligent and authentic work you do. Through the work of our nonprofit organization Yurta Mira, we can help your clinic receive an official award or certificate in recognition of your contribution to the health and well-being of your patients.

Please extend my thanks to everyone involved in her treatment. It means a great deal to both of us.

We look forward to continuing her care with your team and feel truly fortunate to be in such capable hands.

Warm regards,
Afo G.",1750960861,3 months ago,2021S05075350103.00,5350103.00
Etobicoke,ChIJTW34noE2K4gR_6_5JEraSoc,High Park Physiotherapy,Elsa Wu,1,"The WORST experience I ever had at a clinic. Went there only because it was listed under physiotherapists that are potentially covered by OHIP (and guess what, it’s not). Everything at this facility is outdated, old, not maintained and unhygienic. The therapist who received me for an assessment was even older and should really step down. Just the assessment took a whole hour because she came unprepared, kept going back and forth between the room and front desk, and kept repeating the same questions over and over again. Complete waste of my time and money and I left even more frustrated and zero improvement from the so call “treatment” of couple of movements I did by myself anyways. Scam !",1745630852,5 months ago,2021S05075350103.00,5350103.00
Etobicoke,ChIJTW34noE2K4gR_6_5JEraSoc,High Park Physiotherapy,Romualdas Juknevicius,5,"Why did I wait so long to seek relief from my back pain? High Park Physiotherapy was recommended by a friend who was treated successfully there for pain caused by a fall, and kept telling me that  I should go there because I was experiencing pain for a long time and only had some relief from prescribed pain medication which was only masking the pain. During my first visit to High Park Physiotherapy I was examined thoroughly , and a  treatment plan was prescribed, firstly to determine the root of the problem, treat it,  followed by an excercise program.
I am happy to say that after three sessions, I started to feel less pain and regain moblity that was less painful.
I cannot say enough about how the staff at the clinic was professional and very friendly.
I would like to add that Dhruvi was very accommodating when it came to changing my apointment time schedule and say a special thank you to my physiotherapist Prya, for helping me with the excercise program, in taking extra time to explain the benefits of each excercise, and to help me to remember them for repeating them at home.
With the positive results I gained, I highly recommend this clinic.",1731949194,10 months ago,2021S05075350103.00,5350103.00
